Flight,File name,Latitude (GDA94) (deg),Longitude (GDA94) (deg),Ellipsoid height (GDA94) (m),RMS Error North (m),RMS Error East (m),RMS Error Up (m)
1,100_0017_0034.JPG,-38.75650900,143.67117799,102.108,0.006,0.006,0.016
1,100_0017_0035.JPG,-38.75658407,143.67150897,101.985,0.006,0.006,0.017
1,100_0017_0036.JPG,-38.75665892,143.67183644,101.751,0.006,0.005,0.017
1,100_0017_0037.JPG,-38.75673407,143.67216812,101.833,0.006,0.006,0.017
1,100_0017_0038.JPG,-38.75681016,143.67249961,101.868,0.007,0.006,0.017
1,100_0017_0039.JPG,-38.75688517,143.67282916,101.796,0.006,0.006,0.017
1,100_0017_0040.JPG,-38.75695943,143.67315647,101.816,0.006,0.005,0.017
1,100_0017_0041.JPG,-38.75703383,143.67349000,101.626,0.006,0.006,0.017
1,100_0017_0042.JPG,-38.75710823,143.67381482,101.205,0.006,0.006,0.017
1,100_0017_0043.JPG,-38.75718485,143.67414296,101.208,0.006,0.006,0.016
1,100_0017_0044.JPG,-38.75726180,143.67446660,101.525,0.005,0.006,0.017
1,100_0017_0045.JPG,-38.75728207,143.67453013,101.651,0.006,0.006,0.017
1,100_0017_0046.JPG,-38.75756499,143.67455763,102.165,0.007,0.006,0.017
1,100_0017_0047.JPG,-38.75769159,143.67451541,102.933,0.006,0.006,0.016
1,100_0017_0048.JPG,-38.75759159,143.67417747,102.068,0.006,0.006,0.016
1,100_0017_0049.JPG,-38.75752053,143.67384010,102.467,0.006,0.006,0.017
1,100_0017_0050.JPG,-38.75744311,143.67351441,102.586,0.006,0.006,0.017
1,100_0017_0051.JPG,-38.75737323,143.67318284,102.684,0.006,0.005,0.017
1,100_0017_0052.JPG,-38.75729785,143.67285294,102.816,0.006,0.005,0.017
1,100_0017_0053.JPG,-38.75722675,143.67251455,103.052,0.005,0.006,0.017
1,100_0017_0054.JPG,-38.75715177,143.67218324,103.140,0.006,0.006,0.017
1,100_0017_0055.JPG,-38.75707622,143.67186173,102.918,0.006,0.006,0.017
1,100_0017_0056.JPG,-38.75697812,143.67154774,102.667,0.006,0.006,0.017
1,100_0017_0057.JPG,-38.75690228,143.67121582,103.199,0.007,0.006,0.017
1,100_0017_0058.JPG,-38.75684205,143.67087563,103.401,0.006,0.006,0.017
1,100_0017_0059.JPG,-38.75683578,143.67077351,103.662,0.006,0.006,0.017
1,100_0017_0060.JPG,-38.75710469,143.67094148,102.230,0.007,0.006,0.016
1,100_0017_0061.JPG,-38.75732518,143.67106283,102.559,0.007,0.006,0.017
1,100_0017_0062.JPG,-38.75740557,143.67142927,101.774,0.006,0.005,0.017
1,100_0017_0063.JPG,-38.75747992,143.67175389,101.509,0.006,0.005,0.017
1,100_0017_0064.JPG,-38.75755646,143.67208551,101.341,0.006,0.006,0.016
1,100_0017_0065.JPG,-38.75763275,143.67241664,101.530,0.006,0.006,0.017
1,100_0017_0066.JPG,-38.75770734,143.67274363,101.684,0.007,0.006,0.017
1,100_0017_0067.JPG,-38.75778546,143.67307560,101.831,0.006,0.006,0.017
1,100_0017_0068.JPG,-38.75786020,143.67340294,101.998,0.007,0.006,0.017
1,100_0017_0069.JPG,-38.75793462,143.67373360,101.733,0.006,0.006,0.017
1,100_0017_0070.JPG,-38.75801111,143.67406215,101.666,0.006,0.006,0.017
1,100_0017_0071.JPG,-38.75808753,143.67439264,101.874,0.006,0.006,0.017
1,100_0017_0072.JPG,-38.75811975,143.67450462,101.774,0.006,0.006,0.018
1,100_0017_0073.JPG,-38.75839278,143.67442060,102.000,0.006,0.006,0.017
1,100_0017_0074.JPG,-38.75849319,143.67433548,102.992,0.006,0.006,0.017
1,100_0017_0075.JPG,-38.75839089,143.67399758,101.999,0.006,0.006,0.017
1,100_0017_0076.JPG,-38.75832403,143.67365939,102.282,0.007,0.006,0.017
1,100_0017_0077.JPG,-38.75824886,143.67333562,102.726,0.006,0.006,0.017
1,100_0017_0078.JPG,-38.75815359,143.67302247,102.814,0.006,0.005,0.017
1,100_0017_0079.JPG,-38.75808097,143.67268847,103.403,0.006,0.006,0.017
1,100_0017_0080.JPG,-38.75804611,143.67238548,103.882,0.006,0.006,0.017
1,100_0017_0081.JPG,-38.75813656,143.67274996,102.343,0.006,0.006,0.017
1,100_0017_0082.JPG,-38.75821645,143.67307525,101.557,0.007,0.005,0.017
1,100_0017_0083.JPG,-38.75829880,143.67340462,101.189,0.006,0.006,0.017
1,100_0017_0084.JPG,-38.75837783,143.67372847,101.107,0.006,0.006,0.017
1,100_0017_0085.JPG,-38.75846086,143.67405548,101.449,0.006,0.006,0.017
1,100_0017_0086.JPG,-38.75848731,143.67417936,101.306,0.006,0.006,0.017
1,100_0017_0087.JPG,-38.75820008,143.67428971,101.101,0.006,0.006,0.017
1,100_0017_0088.JPG,-38.75794286,143.67438700,101.457,0.006,0.006,0.017
1,100_0017_0089.JPG,-38.75768900,143.67448408,101.500,0.007,0.006,0.017
1,100_0017_0090.JPG,-38.75758416,143.67451901,101.573,0.007,0.006,0.017
1,100_0017_0091.JPG,-38.75732209,143.67436938,101.135,0.006,0.006,0.017
1,100_0017_0092.JPG,-38.75708999,143.67420412,102.149,0.006,0.006,0.017
1,100_0017_0093.JPG,-38.75706233,143.67418218,102.223,0.007,0.006,0.017
1,100_0017_0094.JPG,-38.75733702,143.67411606,101.840,0.006,0.006,0.017
1,100_0017_0095.JPG,-38.75759654,143.67401371,103.063,0.006,0.006,0.017
1,100_0017_0096.JPG,-38.75785220,143.67392157,103.322,0.007,0.006,0.017
1,100_0017_0097.JPG,-38.75810950,143.67384162,103.479,0.006,0.006,0.017
1,100_0017_0098.JPG,-38.75836854,143.67377020,103.348,0.007,0.005,0.017
1,100_0017_0099.JPG,-38.75848124,143.67364148,103.787,0.007,0.006,0.017
1,100_0017_0100.JPG,-38.75839177,143.67329705,102.861,0.006,0.006,0.017
1,100_0017_0101.JPG,-38.75836973,143.67314984,103.494,0.005,0.005,0.017
1,100_0017_0102.JPG,-38.75808607,143.67325534,101.845,0.006,0.005,0.017
1,100_0017_0103.JPG,-38.75783331,143.67335261,101.540,0.007,0.006,0.017
1,100_0017_0104.JPG,-38.75757610,143.67344834,101.533,0.006,0.006,0.017
1,100_0017_0105.JPG,-38.75731665,143.67354423,102.018,0.007,0.006,0.017
1,100_0017_0106.JPG,-38.75706238,143.67364265,102.242,0.006,0.006,0.017
1,100_0017_0107.JPG,-38.75698581,143.67366925,101.839,0.006,0.006,0.018
1,100_0017_0108.JPG,-38.75693356,143.67333296,101.828,0.006,0.006,0.017
1,100_0017_0109.JPG,-38.75683966,143.67318865,101.872,0.007,0.006,0.017
1,100_0017_0110.JPG,-38.75711989,143.67312373,101.835,0.006,0.005,0.017
1,100_0017_0111.JPG,-38.75737811,143.67302007,102.968,0.006,0.006,0.017
1,100_0017_0112.JPG,-38.75763506,143.67290774,103.687,0.007,0.005,0.017
1,100_0017_0113.JPG,-38.75789276,143.67280457,103.975,0.006,0.006,0.017
1,100_0017_0114.JPG,-38.75814463,143.67269766,104.157,0.006,0.006,0.017
1,100_0017_0115.JPG,-38.75817604,143.67267053,104.159,0.007,0.006,0.017
1,100_0017_0116.JPG,-38.75801666,143.67237440,101.963,0.006,0.006,0.017
1,100_0017_0117.JPG,-38.75796588,143.67222264,102.630,0.006,0.006,0.017
1,100_0017_0118.JPG,-38.75768305,143.67232774,102.586,0.006,0.006,0.017
1,100_0017_0119.JPG,-38.75742808,143.67242409,103.102,0.006,0.006,0.017
1,100_0017_0120.JPG,-38.75717247,143.67252398,102.833,0.007,0.006,0.017
1,100_0017_0121.JPG,-38.75691256,143.67262258,101.823,0.007,0.006,0.017
1,100_0017_0122.JPG,-38.75665636,143.67271993,101.716,0.006,0.005,0.017
1,100_0017_0123.JPG,-38.75653100,143.67276365,101.380,0.006,0.006,0.017
1,100_0017_0124.JPG,-38.75632187,143.67250539,101.587,0.006,0.006,0.017
1,100_0017_0125.JPG,-38.75624218,143.67233785,102.920,0.006,0.006,0.017
1,100_0017_0126.JPG,-38.75651891,143.67226235,102.387,0.007,0.005,0.017
1,100_0017_0127.JPG,-38.75677864,143.67214603,103.196,0.007,0.006,0.017
1,100_0017_0128.JPG,-38.75703649,143.67204350,103.537,0.006,0.006,0.017
1,100_0017_0129.JPG,-38.75729720,143.67194078,103.952,0.006,0.006,0.017
1,100_0017_0130.JPG,-38.75755796,143.67184208,104.016,0.006,0.006,0.017
1,100_0017_0131.JPG,-38.75774991,143.67175710,104.354,0.006,0.006,0.017
1,100_0017_0132.JPG,-38.75756393,143.67147199,102.082,0.007,0.006,0.018
1,100_0017_0133.JPG,-38.75747677,143.67133380,102.429,0.006,0.006,0.017
1,100_0017_0134.JPG,-38.75719422,143.67143982,101.217,0.006,0.006,0.017
1,100_0017_0135.JPG,-38.75693982,143.67153677,100.944,0.006,0.006,0.017
1,100_0017_0136.JPG,-38.75668332,143.67163318,100.910,0.006,0.006,0.017
1,100_0017_0137.JPG,-38.75642811,143.67172931,100.890,0.006,0.006,0.017
1,100_0017_0138.JPG,-38.75617159,143.67182585,101.315,0.007,0.006,0.017
1,100_0017_0139.JPG,-38.75591230,143.67192441,101.614,0.007,0.006,0.017
1,100_0017_0140.JPG,-38.75577221,143.67197500,101.802,0.007,0.006,0.017
1,100_0017_0141.JPG,-38.75550176,143.67184006,101.596,0.006,0.006,0.017
1,100_0017_0142.JPG,-38.75525616,143.67169327,102.121,0.007,0.006,0.017
1,100_0017_0143.JPG,-38.75519702,143.67165823,102.162,0.007,0.006,0.017
1,100_0017_0144.JPG,-38.75547655,143.67157839,102.257,0.007,0.006,0.018
1,100_0017_0145.JPG,-38.75573672,143.67146802,103.381,0.006,0.006,0.017
1,100_0017_0146.JPG,-38.75599427,143.67135806,103.854,0.006,0.006,0.017
1,100_0017_0147.JPG,-38.75625322,143.67125876,104.090,0.006,0.006,0.017
1,100_0017_0148.JPG,-38.75650425,143.67117074,103.864,0.006,0.005,0.017
1,100_0017_0149.JPG,-38.75676255,143.67108821,103.499,0.007,0.006,0.017
1,100_0017_0150.JPG,-38.75702137,143.67100210,103.662,0.006,0.006,0.017
1,100_0017_0151.JPG,-38.75710377,143.67093012,103.935,0.006,0.006,0.017
1,100_0017_0152.JPG,-38.75683512,143.67078533,102.410,0.006,0.006,0.017
1,100_0017_0153.JPG,-38.75659685,143.67063079,103.079,0.006,0.006,0.017
1,100_0017_0154.JPG,-38.75654660,143.67060803,103.128,0.006,0.006,0.017
1,100_0017_0155.JPG,-38.75626727,143.67071297,101.696,0.006,0.006,0.017
1,100_0017_0156.JPG,-38.75601192,143.67080911,101.552,0.006,0.005,0.017
1,100_0017_0157.JPG,-38.75575232,143.67090817,101.614,0.007,0.006,0.017
1,100_0017_0158.JPG,-38.75549518,143.67100493,101.689,0.007,0.006,0.017
1,100_0017_0159.JPG,-38.75523715,143.67110255,101.823,0.007,0.006,0.017
1,100_0017_0160.JPG,-38.75498149,143.67119909,101.832,0.006,0.006,0.017
1,100_0017_0161.JPG,-38.75472779,143.67129517,101.785,0.006,0.006,0.017
1,100_0017_0162.JPG,-38.75464009,143.67132480,101.450,0.006,0.006,0.017
1,100_0017_0163.JPG,-38.75464329,143.67096126,101.093,0.007,0.006,0.017
1,100_0017_0164.JPG,-38.75467643,143.67077501,101.852,0.006,0.006,0.017
1,100_0017_0165.JPG,-38.75495708,143.67070761,101.412,0.007,0.006,0.017
1,100_0017_0166.JPG,-38.75521210,143.67059308,102.425,0.007,0.006,0.017
1,100_0017_0167.JPG,-38.75546783,143.67049547,103.093,0.006,0.006,0.017
1,100_0017_0168.JPG,-38.75572172,143.67040925,103.209,0.007,0.005,0.017
1,100_0017_0169.JPG,-38.75589740,143.67030719,103.779,0.007,0.006,0.017
1,100_0017_0170.JPG,-38.75560714,143.67022102,102.161,0.006,0.006,0.017
1,100_0017_0171.JPG,-38.75534756,143.67014199,101.997,0.006,0.006,0.017
1,100_0017_0172.JPG,-38.75510807,143.67007232,102.001,0.007,0.006,0.017
1,100_0017_0173.JPG,-38.75483332,143.67017732,101.512,0.006,0.007,0.017
2,100_0018_0001.JPG,-38.75035641,143.67173341,102.010,0.015,0.022,0.066
2,100_0018_0002.JPG,-38.75033088,143.67164452,102.390,0.011,0.016,0.060
2,100_0018_0003.JPG,-38.75026495,143.67128513,104.295,0.011,0.016,0.060
2,100_0018_0004.JPG,-38.75023585,143.67093047,104.067,0.012,0.017,0.060
2,100_0018_0005.JPG,-38.75023360,143.67086610,104.417,0.015,0.021,0.065
2,100_0018_0006.JPG,-38.75046707,143.67109613,102.836,0.015,0.022,0.066
2,100_0018_0007.JPG,-38.75067947,143.67130130,103.381,0.011,0.017,0.060
2,100_0018_0008.JPG,-38.75088692,143.67150195,104.325,0.013,0.018,0.061
2,100_0018_0009.JPG,-38.75090702,143.67151740,104.264,0.012,0.017,0.060
2,100_0018_0010.JPG,-38.75118493,143.67145057,102.730,0.011,0.016,0.059
2,100_0018_0011.JPG,-38.75140740,143.67135747,104.064,0.011,0.016,0.060
2,100_0018_0012.JPG,-38.75117215,143.67113469,102.931,0.012,0.016,0.060
2,100_0018_0013.JPG,-38.75095830,143.67092846,104.015,0.014,0.019,0.062
2,100_0018_0014.JPG,-38.75074228,143.67072110,104.994,0.016,0.021,0.066
2,100_0018_0015.JPG,-38.75052779,143.67051526,105.430,0.012,0.017,0.060
2,100_0018_0016.JPG,-38.75031150,143.67030694,105.452,0.013,0.019,0.062
2,100_0018_0017.JPG,-38.75020806,143.67020262,104.925,0.016,0.021,0.065
2,100_0018_0018.JPG,-38.75048507,143.67011601,103.681,0.016,0.021,0.065
2,100_0018_0019.JPG,-38.75070199,143.67003508,104.643,0.011,0.016,0.059
2,100_0018_0020.JPG,-38.75093117,143.67026099,104.371,0.012,0.016,0.059
2,100_0018_0021.JPG,-38.75114389,143.67046715,104.757,0.013,0.019,0.062
2,100_0018_0022.JPG,-38.75135701,143.67067599,104.655,0.011,0.015,0.058
2,100_0018_0023.JPG,-38.75156792,143.67088321,104.515,0.012,0.016,0.059
2,100_0018_0024.JPG,-38.75178095,143.67109268,104.440,0.014,0.019,0.062
2,100_0018_0025.JPG,-38.75192111,143.67121663,104.991,0.011,0.016,0.058
2,100_0018_0026.JPG,-38.75219956,143.67113698,103.936,0.011,0.016,0.058
2,100_0018_0027.JPG,-38.75226991,143.67111492,104.360,0.015,0.021,0.064
2,100_0018_0028.JPG,-38.75249347,143.67113544,104.474,0.015,0.021,0.064
2,100_0018_0029.JPG,-38.75225976,143.67091336,103.254,0.015,0.021,0.064
2,100_0018_0030.JPG,-38.75204476,143.67070038,103.871,0.012,0.016,0.058
2,100_0018_0031.JPG,-38.75183083,143.67049434,104.232,0.013,0.018,0.061
2,100_0018_0032.JPG,-38.75161847,143.67028790,104.304,0.016,0.021,0.065
2,100_0018_0033.JPG,-38.75140400,143.67007870,104.217,0.011,0.016,0.058
2,100_0018_0034.JPG,-38.75120120,143.66987952,104.379,0.013,0.017,0.060
2,100_0018_0035.JPG,-38.75119448,143.66986887,104.164,0.012,0.016,0.058
2,100_0018_0036.JPG,-38.75147647,143.66984646,103.505,0.011,0.015,0.058
2,100_0018_0037.JPG,-38.75173794,143.66978447,104.135,0.012,0.016,0.058
2,100_0018_0038.JPG,-38.75176710,143.66978339,104.255,0.011,0.015,0.058
2,100_0018_0039.JPG,-38.75198455,143.67000995,102.955,0.011,0.016,0.058
2,100_0018_0040.JPG,-38.75220841,143.67021186,103.160,0.013,0.017,0.060
2,100_0018_0041.JPG,-38.75242338,143.67041865,103.959,0.015,0.021,0.064
2,100_0018_0042.JPG,-38.75263660,143.67062682,104.501,0.011,0.016,0.058
2,100_0018_0043.JPG,-38.75285361,143.67083622,104.667,0.013,0.017,0.060
2,100_0018_0044.JPG,-38.75306596,143.67104337,104.478,0.015,0.021,0.064
2,100_0018_0045.JPG,-38.75324959,143.67121398,104.608,0.011,0.015,0.057
2,100_0018_0046.JPG,-38.75352602,143.67125612,103.451,0.012,0.016,0.058
2,100_0018_0047.JPG,-38.75365039,143.67125701,103.583,0.016,0.021,0.064
2,100_0018_0048.JPG,-38.75391738,143.67128678,104.458,0.012,0.016,0.057
2,100_0018_0049.JPG,-38.75398673,143.67129077,104.347,0.014,0.019,0.061
2,100_0018_0050.JPG,-38.75375186,143.67106543,103.166,0.014,0.019,0.061
2,100_0018_0051.JPG,-38.75353947,143.67085811,103.717,0.011,0.015,0.057
2,100_0018_0052.JPG,-38.75332620,143.67065073,104.030,0.012,0.016,0.058
2,100_0018_0053.JPG,-38.75311272,143.67044024,103.952,0.014,0.019,0.061
2,100_0018_0054.JPG,-38.75289928,143.67023214,104.244,0.009,0.012,0.042
2,100_0018_0055.JPG,-38.75268791,143.67002597,104.164,0.009,0.012,0.042
2,100_0018_0056.JPG,-38.75247356,143.66982328,104.041,0.009,0.012,0.042
2,100_0018_0057.JPG,-38.75233942,143.66968964,103.391,0.009,0.012,0.042
2,100_0018_0058.JPG,-38.75262621,143.66970737,103.005,0.009,0.012,0.042
2,100_0018_0059.JPG,-38.75290157,143.66969018,104.275,0.009,0.012,0.042
2,100_0018_0060.JPG,-38.75301745,143.66969399,105.207,0.009,0.012,0.042
2,100_0018_0061.JPG,-38.75323746,143.66992540,103.308,0.009,0.012,0.042
2,100_0018_0062.JPG,-38.75345258,143.67012838,102.708,0.009,0.012,0.042
2,100_0018_0063.JPG,-38.75366522,143.67033561,102.977,0.009,0.012,0.041
2,100_0018_0064.JPG,-38.75387985,143.67054471,103.575,0.009,0.012,0.042
2,100_0018_0065.JPG,-38.75409395,143.67075104,104.140,0.009,0.012,0.041
2,100_0018_0066.JPG,-38.75430800,143.67095827,104.502,0.009,0.012,0.041
2,100_0018_0067.JPG,-38.75452275,143.67116638,104.875,0.009,0.012,0.042
2,100_0018_0068.JPG,-38.75472140,143.67135593,105.277,0.009,0.012,0.042
2,100_0018_0069.JPG,-38.75472635,143.67134296,104.833,0.009,0.012,0.042
2,100_0018_0070.JPG,-38.75478713,143.67099007,103.415,0.009,0.012,0.042
2,100_0018_0071.JPG,-38.75481781,143.67079771,103.926,0.009,0.012,0.041
2,100_0018_0072.JPG,-38.75457954,143.67059347,101.930,0.009,0.012,0.041
2,100_0018_0073.JPG,-38.75437031,143.67037204,102.726,0.009,0.012,0.041
2,100_0018_0074.JPG,-38.75415430,143.67016174,103.643,0.009,0.012,0.041
2,100_0018_0075.JPG,-38.75394276,143.66995175,104.398,0.009,0.012,0.041
2,100_0018_0076.JPG,-38.75375369,143.66976318,104.356,0.009,0.012,0.041
2,100_0018_0077.JPG,-38.75403163,143.66984360,103.510,0.009,0.012,0.041
2,100_0018_0078.JPG,-38.75430067,143.66988073,103.885,0.009,0.012,0.041
2,100_0018_0079.JPG,-38.75456460,143.66990275,104.881,0.009,0.012,0.041
2,100_0018_0080.JPG,-38.75459835,143.66993905,104.866,0.009,0.012,0.041
2,100_0018_0081.JPG,-38.75479315,143.67013081,103.995,0.009,0.012,0.041
2,100_0018_0082.JPG,-38.75491332,143.67024179,103.590,0.009,0.012,0.041
2,100_0018_0083.JPG,-38.75491304,143.67021488,103.132,0.009,0.012,0.041
2,100_0018_0084.JPG,-38.75473756,143.67052414,103.083,0.009,0.012,0.041
2,100_0018_0085.JPG,-38.75457804,143.67079369,103.433,0.009,0.012,0.041
2,100_0018_0086.JPG,-38.75441573,143.67106813,103.431,0.009,0.012,0.041
2,100_0018_0087.JPG,-38.75426450,143.67132544,103.518,0.009,0.012,0.041
2,100_0018_0088.JPG,-38.75424268,143.67132958,103.437,0.009,0.012,0.041
2,100_0018_0089.JPG,-38.75396078,143.67129107,103.118,0.009,0.012,0.041
2,100_0018_0090.JPG,-38.75379572,143.67126728,103.118,0.009,0.012,0.041
2,100_0018_0091.JPG,-38.75396224,143.67098201,102.896,0.009,0.012,0.041
2,100_0018_0092.JPG,-38.75411700,143.67070236,103.407,0.009,0.012,0.041
2,100_0018_0093.JPG,-38.75428483,143.67042551,104.252,0.009,0.012,0.041
2,100_0018_0094.JPG,-38.75444422,143.67016170,103.626,0.009,0.012,0.040
2,100_0018_0095.JPG,-38.75458751,143.66990941,103.853,0.009,0.012,0.041
2,100_0018_0096.JPG,-38.75429596,143.66985876,102.625,0.009,0.012,0.041
2,100_0018_0097.JPG,-38.75413398,143.66983569,102.805,0.009,0.012,0.040
2,100_0018_0098.JPG,-38.75395303,143.67013453,102.804,0.009,0.012,0.040
2,100_0018_0099.JPG,-38.75379455,143.67040645,102.844,0.009,0.012,0.041
2,100_0018_0100.JPG,-38.75363362,143.67068022,103.331,0.009,0.012,0.040
2,100_0018_0101.JPG,-38.75347209,143.67095226,103.504,0.009,0.012,0.040
2,100_0018_0102.JPG,-38.75332072,143.67121115,103.530,0.009,0.012,0.040
2,100_0018_0103.JPG,-38.75329794,143.67121574,103.326,0.009,0.012,0.040
2,100_0018_0104.JPG,-38.75302117,143.67119140,102.131,0.009,0.012,0.040
2,100_0018_0105.JPG,-38.75284262,143.67116769,101.926,0.009,0.012,0.040
2,100_0018_0106.JPG,-38.75300981,143.67087538,102.297,0.009,0.012,0.040
2,100_0018_0107.JPG,-38.75317597,143.67059603,103.257,0.009,0.012,0.040
2,100_0018_0108.JPG,-38.75333694,143.67032499,103.280,0.009,0.012,0.040
2,100_0018_0109.JPG,-38.75350086,143.67005849,103.358,0.009,0.012,0.040
2,100_0018_0110.JPG,-38.75366335,143.66978464,104.089,0.009,0.012,0.040
2,100_0018_0111.JPG,-38.75367297,143.66974828,104.355,0.009,0.012,0.040
2,100_0018_0112.JPG,-38.75337734,143.66972036,102.607,0.009,0.012,0.040
2,100_0018_0113.JPG,-38.75319601,143.66971209,102.373,0.009,0.012,0.040
2,100_0018_0114.JPG,-38.75301980,143.67000874,102.924,0.009,0.012,0.040
2,100_0018_0115.JPG,-38.75285844,143.67028277,103.250,0.009,0.011,0.040
2,100_0018_0116.JPG,-38.75269775,143.67055706,103.331,0.009,0.011,0.040
2,100_0018_0117.JPG,-38.75253571,143.67083022,103.215,0.009,0.011,0.040
2,100_0018_0118.JPG,-38.75238008,143.67110186,102.600,0.009,0.011,0.040
2,100_0018_0119.JPG,-38.75235549,143.67113370,102.302,0.009,0.012,0.040
2,100_0018_0120.JPG,-38.75223407,143.67111787,102.146,0.009,0.011,0.040
2,100_0018_0121.JPG,-38.75196115,143.67120579,102.228,0.009,0.012,0.040
2,100_0018_0122.JPG,-38.75178370,143.67125375,102.205,0.009,0.011,0.040
2,100_0018_0123.JPG,-38.75194853,143.67096805,102.455,0.009,0.011,0.039
2,100_0018_0124.JPG,-38.75210755,143.67069366,103.631,0.009,0.011,0.040
2,100_0018_0125.JPG,-38.75225280,143.67042333,103.469,0.009,0.011,0.039
2,100_0018_0126.JPG,-38.75242465,143.67013591,103.305,0.009,0.011,0.039
2,100_0018_0127.JPG,-38.75259694,143.66986181,103.109,0.009,0.011,0.039
2,100_0018_0128.JPG,-38.75271240,143.66966352,103.711,0.009,0.011,0.039
2,100_0018_0129.JPG,-38.75241443,143.66968923,102.178,0.009,0.011,0.039
2,100_0018_0130.JPG,-38.75218361,143.66971500,102.371,0.009,0.012,0.040
2,100_0018_0131.JPG,-38.75201008,143.67001049,102.836,0.009,0.011,0.040
2,100_0018_0132.JPG,-38.75184898,143.67028396,103.250,0.009,0.011,0.039
2,100_0018_0133.JPG,-38.75168709,143.67055725,103.411,0.009,0.011,0.039
2,100_0018_0134.JPG,-38.75152616,143.67083118,103.418,0.009,0.011,0.039
2,100_0018_0135.JPG,-38.75136430,143.67110390,103.272,0.009,0.011,0.039
2,100_0018_0136.JPG,-38.75120323,143.67137628,103.344,0.009,0.011,0.039
2,100_0018_0137.JPG,-38.75115785,143.67144794,103.224,0.009,0.011,0.039
2,100_0018_0138.JPG,-38.75087688,143.67152611,102.111,0.009,0.011,0.039
2,100_0018_0139.JPG,-38.75061932,143.67160189,102.114,0.009,0.012,0.040
2,100_0018_0140.JPG,-38.75055463,143.67162214,101.920,0.009,0.011,0.039
2,100_0018_0141.JPG,-38.75073004,143.67133933,103.387,0.009,0.011,0.039
2,100_0018_0142.JPG,-38.75089441,143.67104457,103.461,0.009,0.012,0.039
2,100_0018_0143.JPG,-38.75105614,143.67076810,103.090,0.009,0.011,0.039
2,100_0018_0144.JPG,-38.75121822,143.67050296,103.170,0.009,0.011,0.039
2,100_0018_0145.JPG,-38.75137624,143.67022098,103.376,0.009,0.011,0.039
2,100_0018_0146.JPG,-38.75154282,143.66994575,104.129,0.009,0.011,0.039
2,100_0018_0147.JPG,-38.75162761,143.66978610,104.549,0.009,0.011,0.039
2,100_0018_0148.JPG,-38.75133387,143.66985051,102.256,0.009,0.011,0.039
